trial,feedback,run_num,agent_interv,participant,prob_win_L,prob_win_R,mine_key.keys,L_stim_pos,R_stim_pos,intervention_choice_key.keys,subj_choice,condition,participant,latent_guess,feedback,trigger_onset,trial_onset,trial_offset,isi1_onset,isi1_offset,fb_onset,fb_offset,isi2_onset,isi2_offset,interv_onset,interv_offset,iti_onset,iti_offset,iri_onset,iri_offset
8,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,502.0480427,95.7242706,96.900517,96.9018823,98.8996026,98.9007943,100.4320487,100.433471,102.432825,102.4339821,103.6506069,103.6522766,109.7328126,420.9351358,430.9367062
9,0,1,1,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,0,515.5003857,109.7516137,110.3512132,110.3525431,112.849988,112.8511582,114.3825322,114.3839295,117.383347,117.3845056,118.1924374,118.1940453,124.2589988,420.9351358,430.9367062
10,1,1,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,1,530.0594739,124.2781052,124.910429,124.9117757,126.4081146,126.409065,127.9334805,127.9349448,130.9338217,130.9349594,132.0266553,132.0283868,136.7838036,420.9351358,430.9367062
11,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,542.9430892,136.8035841,137.7936977,137.7951376,140.2923198,140.2934894,141.825407,141.8268435,144.8261257,144.8272956,145.568772,145.5705486,152.3093237,420.9351358,430.9367062
12,0,1,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,0,557.9885774,152.3297967,152.8355759,152.8369768,154.3344863,154.3356751,155.8674315,155.8688592,159.8684885,159.8696291,161.036142,161.0378749,166.8348553,420.9351358,430.9367062
13,1,1,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,1,572.6618265,166.8560027,167.5118058,167.5131632,169.0102932,169.0114416,170.5430817,170.5445541,174.5439725,174.5451103,175.3370202,175.3387583,182.3604887,420.9351358,430.9367062
14,1,1,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,588.8178966,182.3821529,183.6709425,183.6723013,185.1691705,185.1703641,186.7023971,186.7038365,189.7025925,189.7037584,190.7540021,190.755785,194.8860251,420.9351358,430.9367062
15,0,1,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,600.5891756,194.9083762,195.4366941,195.4378221,197.9365155,197.9376492,199.4694875,199.4709315,203.4699442,203.4711393,204.054776,204.0565641,209.4117681,420.9351358,430.9367062
16,1,1,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,1,615.1046785,209.4347186,209.9558144,209.957177,212.4535977,212.4547426,213.9865911,213.9881514,215.9870707,215.9882111,216.7380041,216.7397141,223.9368218,420.9351358,430.9367062
17,0,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,629.5621918,223.9603079,224.4138626,224.4152071,226.912459,226.9136323,228.4453768,228.4471475,232.4457926,232.4470051,233.0138156,233.0155987,239.4621635,420.9351358,430.9367062
18,0,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,645.2991768,239.4861994,240.1485026,240.1499208,242.6461282,242.6473109,244.1792545,244.1808277,247.1798811,247.1810292,247.956202,247.9579725,254.9885482,420.9351358,430.9367062
19,0,1,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,660.7526289,255.0134679,255.6066761,255.6080268,258.1049809,258.106106,259.6391422,259.6406247,263.6393276,263.6404733,264.365135,264.3668356,271.5221152,420.9351358,430.9367062
20,1,1,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,677.3916254,271.5480965,272.2406244,272.2419724,274.2389736,274.2400909,275.7720326,275.7734259,277.7727518,277.7738702,278.2069523,278.2085808,283.5561266,420.9351358,430.9367062
21,0,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,689.4330345,283.5830766,284.2827632,284.2841773,286.281475,286.2826338,287.8146855,287.8161605,291.8150317,291.816193,292.4667386,292.4685027,298.5898506,420.9351358,430.9367062
22,0,1,1,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,705.078918,298.6169193,299.925447,299.9268011,301.9238064,301.9249874,303.4566854,303.4580893,307.4573201,307.4584349,308.1581916,308.1598014,312.6238607,420.9351358,430.9367062
23,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,719.1427723,312.6514892,313.9923454,313.9937372,315.490954,315.492047,317.0240966,317.0255264,320.024468,320.0256014,320.3677583,320.3696,325.1579233,420.9351358,430.9367062
24,0,1,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,731.0272716,325.1863944,325.8761176,325.8774145,327.3747464,327.3758949,328.9078379,328.90928,331.9081712,331.9093389,332.7522291,332.7540068,338.6917154,420.9351358,430.9367062
25,0,1,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,0,744.5491433,338.7224416,339.4023793,339.403747,341.900247,341.9014035,343.4334476,343.4349027,347.4338384,347.4349326,347.876295,347.8777816,355.2255133,420.9351358,430.9367062
26,0,1,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,761.1050524,355.2545199,355.9527065,355.9543857,357.4508629,357.4519884,358.9839011,358.9853354,362.9844012,362.9855383,363.7521795,363.7539477,368.7596622,420.9351358,430.9367062
27,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,774.6261748,368.7899746,369.4781851,369.4794507,371.4763752,371.4775417,373.0099251,373.011351,375.0098374,375.010988,375.7945018,375.7962266,380.7930796,420.9351358,430.9367062
28,0,1,1,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,786.6796721,380.8283705,381.5280129,381.5294075,383.5267181,383.5278606,385.0605044,385.0619156,387.0608482,387.0619915,387.6288056,387.6305851,392.8358452,420.9351358,430.9367062
29,0,1,1,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,799.1369121,392.8671097,393.9872007,393.9885618,395.9853895,395.9865382,397.5185027,397.5199682,400.5197327,400.5209112,401.1703738,401.1720281,407.869117,420.9351358,430.9367062
30,1,1,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,815.0162353,407.9008415,409.8627723,409.8641595,411.8612488,411.8623484,413.3948399,413.3963055,415.3947328,415.3958787,416.5127601,416.5144681,420.9029979,420.9351358,430.9367062
1,0,2,0,40,0.7,0.3,2,left,right,2,2,benevolent,40,0,0,867.698451,0.0104030999999623,1.73362439999994,1.73541209999996,4.23230449999994,4.23382549999997,5.76523109999994,5.76726509999992,7.76540460000001,7.76698859999999,8.47569339999995,8.47781969999994,12.5154160999999,421.4762046,431.4734096
2,1,2,1,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,879.036821,12.5511686,13.0754142,13.0767255,14.5738210999999,14.5749734,16.1067916,16.1082260999999,19.107573,19.1086931999999,19.9670393,19.9688291,25.0575037,421.4762046,431.4734096
3,0,2,0,40,0.7,0.3,1,right,left,2,1,benevolent,40,0,0,892.651185,25.1070919,26.684347,26.6857976,28.1830342,28.1841877999999,29.7166669999999,29.7180983999999,33.7167648999999,33.7178699999999,34.4268612999999,34.4286410999999,40.6082531999999,421.4762046,431.4734096
4,0,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,0,907.152243,40.6447301999999,41.1845863,41.1859803,43.1834117999999,43.1846204999999,44.7167231,44.718136,47.7171681999999,47.7183205,48.5100947999999,48.5119707,53.6503339,421.4762046,431.4734096
5,1,2,1,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,920.8808,53.6864913999999,54.9190845999999,54.9204371999999,56.9172182,56.9183880999999,58.450486,58.4519180999999,62.4506495999999,62.4517668999999,62.919001,62.9207662,69.6927971,421.4762046,431.4734096
6,1,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,936.330187,69.7298573999999,70.3689627,70.3704002999999,72.8678822999999,72.8690796999999,74.4009110999999,74.4023275999999,77.4016107,77.4027587999999,77.9613654,77.9631164,83.2345157999999,421.4762046,431.4734096
7,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,949.787841,83.2723030999999,83.8195002,83.8208519,85.3181781,85.3193226999999,86.8512713,86.8527128999999,90.8518694999999,90.8530641,91.6283876,91.6300239999999,97.7770726,421.4762046,431.4734096
8,0,2,0,40,0.7,0.3,1,right,left,2,1,benevolent,40,0,0,964.34435,97.8150592,98.3789132999999,98.3802728999999,100.3773295,100.3785133,101.9103223,101.9117715,104.9112747,104.9124889,105.620121,105.6217471,112.8192263,421.4762046,431.4734096
9,0,2,0,40,0.7,0.3,2,left,right,2,2,benevolent,40,0,0,980.349213,112.8579903,114.3878594,114.3893367,115.8862878,115.8874355,117.4191549,117.4205673,121.419789,121.4209647,122.2128496,122.2145738,126.3611265,421.4762046,431.4734096
10,0,2,0,40,0.7,0.3,1,right,left,2,1,benevolent,40,0,0,993.532867,126.4009577,127.5710144,127.5724035,129.5701,129.5712035,131.1032894,131.1047012,133.1034428,133.104612,133.8473546,133.8490995,139.4037736,421.4762046,431.4734096
11,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1005.837316,139.4438826,139.8721486,139.8735086,141.3705626,141.3717546,142.9032226,142.9047056,145.9042496,145.9053976,146.5898806,146.5918066,153.9455126,421.4762046,431.4734096
12,0,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,0,1020.455014,153.9864286,154.4895886,154.4909596,156.4877756,156.4888696,158.0206456,158.0220516,161.0213256,161.0224836,161.7399476,161.7417156,166.9877566,421.4762046,431.4734096
13,1,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1034.10103,167.0297316,168.1393256,168.1406996,170.6384156,170.6396306,172.1716036,172.1730446,174.1716506,174.1728326,174.9151366,174.9169656,180.5383746,421.4762046,431.4734096
14,1,2,1,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1047.050774,180.5839316,181.0902506,181.0916066,182.5889026,182.5900856,184.1220306,184.1234736,188.1224136,188.1235606,188.6819326,188.6836986,196.0890896,421.4762046,431.4734096
15,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1062.934867,196.1326666,196.9658196,196.9672196,198.9646556,198.9657866,200.4975516,200.4990146,202.4978366,202.4989876,203.3072066,203.3088096,208.1396336,421.4762046,431.4734096
16,0,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,0,1074.73607,208.1842916,208.7671506,208.7685226,210.2651846,210.2663436,211.7980716,211.7996646,213.7985536,213.7997126,214.5582116,214.5599256,219.6903746,421.4762046,431.4734096
17,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1086.543722,219.7347036,220.5751156,220.5764706,222.5737186,222.5748756,224.1066456,224.1080926,226.1071416,226.1082896,226.7165966,226.7183536,232.7400356,421.4762046,431.4734096
18,1,2,1,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1099.19192,232.7854436,233.2258226,233.2271986,235.2242056,235.2253746,236.7569786,236.7584206,238.7576556,238.7587856,239.4758986,239.4776406,246.7909926,421.4762046,431.4734096
19,1,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1113.243474,246.8369006,247.2759046,247.2772366,249.7749646,249.7761826,251.3075256,251.3089916,255.3083036,255.3094656,256.0594236,256.0611696,262.3416796,421.4762046,431.4734096
20,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1128.810514,262.3876886,262.8433126,262.8444916,265.3415916,265.3427716,266.8748706,266.8763256,268.8756556,268.8767716,269.6021166,269.6039016,275.8921156,421.4762046,431.4734096
21,0,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,0,1142.537812,275.9389606,276.5689336,276.5702856,279.0677456,279.0689416,280.6004276,280.6018496,283.6010286,283.6021956,284.4947166,284.4964906,291.4427856,421.4762046,431.4734096
22,1,2,1,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1157.848345,291.4913426,291.8862546,291.8876426,293.8849216,293.8860546,295.4174236,295.4188786,297.4183346,297.4195066,298.2201876,298.2219206,303.4932466,421.4762046,431.4734096
23,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1170.240371,303.5415326,304.2785006,304.2798186,306.2773456,306.2784506,307.8102786,307.8117536,310.8104916,310.8116546,311.5621766,311.5638876,318.5438076,421.4762046,431.4734096
24,1,2,1,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1185.070908,318.5923946,319.1040036,319.1052596,321.6029296,321.6040976,323.1362066,323.1376646,327.1361836,327.1373836,327.7041456,327.7058006,335.0951606,421.4762046,431.4734096
25,0,2,0,40,0.7,0.3,2,left,right,2,2,benevolent,40,0,0,1201.765294,335.1444936,335.8047126,335.8060816,338.3031986,338.3044786,339.8364076,339.8378406,343.8367606,343.8379276,344.3304436,344.3322286,351.6450016,421.4762046,431.4734096
26,1,2,1,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1218.227661,351.6954516,352.2636456,352.2649736,354.7628236,354.7640006,356.2956186,356.2970666,359.2959506,359.2971046,360.0556266,360.0573466,366.1956456,421.4762046,431.4734096
27,1,2,0,40,0.7,0.3,1,left,right,2,1,benevolent,40,0,1,1232.690048,366.2459246,366.7223736,366.7237726,369.2217556,369.2229356,370.7542286,370.7556676,373.7539526,373.7550776,374.4146296,374.4164016,379.7468106,421.4762046,431.4734096
28,1,2,0,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1246.50206,379.7980156,380.5396216,380.5410386,382.0382236,382.0393906,383.5714386,383.5728916,387.5717306,387.5728996,388.2816386,388.2833666,394.3050856,421.4762046,431.4734096
29,1,2,1,40,0.7,0.3,2,right,left,2,2,benevolent,40,0,1,1260.78768,394.3570216,394.8234016,394.8248256,396.3223766,396.3235606,397.8554906,397.8570296,399.8557566,399.8569436,400.3317166,400.3334836,406.8638036,421.4762046,431.4734096
30,1,2,1,40,0.7,0.3,2,left,right,2,2,benevolent,40,0,1,1273.662557,406.9176896,407.6999066,407.7013436,409.1983606,409.1994536,410.7311706,410.7326206,414.7318676,414.7329956,415.3825116,415.3839566,421.4226626,421.4762046,431.4734096
1,0,3,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,1324.98125,0.0116459999999279,1.60081300000002,1.60257499999989,4.09877299999994,4.10021899999992,5.63170599999989,5.63349700000003,9.63236800000004,9.63383799999997,10.6090850000001,10.6112879999998,14.5153439999999,422.087219,432.082667
2,0,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1338.86914,14.5697889999999,15.484101,15.485457,16.982878,16.9840749999998,18.5158739999999,18.517376,20.516316,20.51746,21.509055,21.510818,27.0742759999998,422.087219,432.082667
3,1,3,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,1350.985406,27.129578,27.601255,27.602607,29.0995809999999,29.1007299999999,30.6328659999999,30.634335,33.6332989999999,33.6344689999999,34.9013669999999,34.9031339999999,40.633317,422.087219,432.082667
4,0,3,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,1364.579335,40.689069,41.2019759999998,41.2033309999999,43.2007099999998,43.201818,44.7334469999998,44.7348749999999,47.7341729999998,47.7352919999998,48.2854399999999,48.2871659999998,54.691867,422.087219,432.082667
5,0,3,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,1378.63339,54.7479329999999,55.252254,55.2535989999999,57.250998,57.2521789999998,58.783852,58.7852819999998,62.7843949999999,62.7855219999999,63.3773179999998,63.3789729999999,69.7510239999999,422.087219,432.082667
6,1,3,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,1,1393.819305,69.808258,70.4361759999999,70.4375209999998,72.4345249999999,72.4357109999999,73.9674169999998,73.968824,76.9683949999999,76.9695259999999,77.6776869999999,77.679556,83.8098989999999,422.087219,432.082667
7,0,3,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,1407.857888,83.870838,84.4778679999999,84.4792359999999,86.4770559999999,86.478212,88.0101049999998,88.011546,90.010456,90.0115879999998,90.6033219999999,90.6050849999999,95.876882,422.087219,432.082667
8,0,3,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1419.979482,95.93633,96.594977,96.5963369999999,98.593897,98.595026,100.127084,100.128527,102.127714,102.128863,102.679006,102.680776,107.944215,422.087219,432.082667
9,1,3,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,1432.144555,108.007001,108.762574,108.763929,110.761107,110.762311,112.294363,112.295815,115.294745,115.296044,115.654351,115.656026,123.01161,422.087219,432.082667
10,1,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,1446.889407,123.072059,123.504892,123.506239,125.003419,125.004579,126.536511,126.537937,129.536711,129.537893,130.104771,130.106456,136.578587,422.087219,432.082667
11,0,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1460.65209,136.638723,137.272883,137.274317,139.270576,139.271709,140.803336,140.804783,142.80397,142.805112,143.30569,143.307434,148.645671,422.087219,432.082667
12,1,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,1472.520648,148.706425,149.138818,149.140252,151.638501,151.639627,153.171044,153.172488,157.171135,157.172325,157.714145,157.715888,165.212997,422.087219,432.082667
13,0,3,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1489.102583,165.27437,165.72309,165.724477,167.22177,167.222903,168.754849,168.756294,171.754875,171.756052,172.32306,172.324679,177.780293,422.087219,432.082667
14,1,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,1501.876059,177.842315,178.49083,178.492179,180.988581,180.989747,182.522061,182.523526,186.522674,186.52385,187.149421,187.151181,192.347493,422.087219,432.082667
15,0,3,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1516.312658,192.41113,192.932328,192.933682,194.431004,194.43222,195.963531,195.964967,198.964336,198.965527,199.524117,199.525883,206.914769,422.087219,432.082667
16,1,3,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,1,1530.897411,206.978083,207.516403,207.517735,209.514949,209.516082,211.048139,211.049519,215.048516,215.049644,215.549771,215.551526,220.981758,422.087219,432.082667
17,0,3,1,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,1545.036381,221.046,221.650327,221.651684,224.148796,224.149916,225.681705,225.683497,228.682372,228.683559,229.100324,229.101987,236.54917,422.087219,432.082667
18,1,3,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,1560.467019,236.615645,237.084843,237.086172,238.58286,238.584102,240.115511,240.116961,244.116304,244.117496,244.767354,244.769147,251.116385,422.087219,432.082667
19,0,3,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,1575.190673,251.181846,251.809404,251.810755,254.308348,254.309538,255.841437,255.842885,258.841867,258.843031,259.309282,259.310861,266.683177,422.087219,432.082667
20,0,3,1,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,1590.754693,266.750544,267.368668,267.370029,269.367236,269.368448,270.900281,270.901761,273.900742,273.901852,274.418503,274.420168,281.758963,422.087219,432.082667
21,0,3,1,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,1605.635911,281.828627,282.253329,282.254677,284.751302,284.752591,286.284652,286.286047,290.284807,290.28596,290.911578,290.913291,297.334741,422.087219,432.082667
22,1,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,1622.226675,297.40229,298.844843,298.846189,301.343649,301.344909,302.876984,302.878393,304.876994,304.878127,305.336831,305.338579,311.910358,422.087219,432.082667
23,1,3,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,1,1636.020712,311.979002,312.636988,312.63841,314.135713,314.136898,315.669246,315.670665,317.670496,317.671662,318.087485,318.089274,323.486595,422.087219,432.082667
24,0,3,1,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,0,1647.545248,323.557896,324.162693,324.164055,325.661356,325.662543,327.194206,327.195981,329.194555,329.195683,329.670646,329.672291,336.061276,422.087219,432.082667
25,0,3,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,1659.911266,336.130716,336.52965,336.531012,339.028347,339.029504,340.561403,340.562784,342.562649,342.563771,343.096712,343.098448,348.6369,422.087219,432.082667
26,1,3,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,1672.678323,348.710881,349.297217,349.298572,351.295552,351.296691,352.828967,352.830414,354.829045,354.830198,355.264147,355.265956,361.712257,422.087219,432.082667
27,0,3,0,40,0.3,0.7,1,left,right,2,1,adversarial,40,0,0,1685.557073,361.785699,362.172898,362.174237,364.670957,364.672144,366.204586,366.206012,370.204596,370.205724,370.580583,370.582367,378.288604,422.087219,432.082667
28,0,3,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,1702.270113,378.361521,378.889712,378.891056,380.388092,380.389246,381.921859,381.923679,383.921771,383.922911,384.473045,384.474624,391.863305,422.087219,432.082667
